wav, nm;  tau[toa:10km];  tau[toa:2km];  tau[toa:0km]
355.4  5.124170e-05  4.641304e-04  7.541055e-04
355.4  5.185680e-05  4.701277e-04  7.656046e-04
355.4  5.231219e-05  4.765404e-04  7.778376e-04
355.5  5.376137e-05  4.835603e-04  7.879152e-04
355.5  5.431888e-05  4.930872e-04  8.042124e-04
355.5  5.505979e-05  4.986903e-04  8.123275e-04
355.6  5.590267e-05  5.075991e-04  8.273841e-04
355.6  5.681091e-05  5.165470e-04  8.405917e-04
355.6  5.785641e-05  5.234950e-04  8.520232e-04
355.7  5.882340e-05  5.321214e-04  8.659161e-04
355.7  6.003897e-05  5.413079e-04  8.802203e-04
355.7  6.093785e-05  5.505718e-04  8.957605e-04
355.8  6.199781e-05  5.587355e-04  9.087159e-04
355.8  6.297910e-05  5.680892e-04  9.231789e-04
355.8  6.403720e-05  5.756452e-04  9.360997e-04
355.9  6.503650e-05  5.876603e-04  9.552498e-04
355.9  6.611842e-05  5.965203e-04  9.696389e-04
356.0  6.714498e-05  6.064726e-04  9.845041e-04
356.0  6.829928e-05  6.137648e-04  9.962253e-04
356.0  6.956419e-05  6.266859e-04  1.018221e-03
356.1  7.097111e-05  6.369232e-04  1.033414e-03
356.1  7.207378e-05  6.473832e-04  1.050524e-03
356.1  7.303531e-05  6.581646e-04  1.068531e-03
356.2  7.448752e-05  6.693728e-04  1.086223e-03
356.2  7.544651e-05  6.775665e-04  1.100236e-03
356.2  7.717282e-05  6.909695e-04  1.120081e-03
356.3  7.829591e-05  7.020588e-04  1.138039e-03
356.3  7.971817e-05  7.124845e-04  1.156369e-03
356.3  8.107468e-05  7.249537e-04  1.175483e-03
356.4  8.222926e-05  7.372582e-04  1.195448e-03
356.4  8.363838e-05  7.495874e-04  1.215438e-03
356.4  8.547331e-05  7.635008e-04  1.238306e-03
356.5  8.682741e-05  7.778032e-04  1.260138e-03
356.5  8.874222e-05  7.893533e-04  1.278692e-03
356.5  8.959901e-05  8.024387e-04  1.300953e-03
356.6  9.162546e-05  8.175835e-04  1.323928e-03
356.6  9.322255e-05  8.303083e-04  1.344296e-03
356.7  9.481756e-05  8.459589e-04  1.369941e-03
356.7  9.655137e-05  8.589451e-04  1.390274e-03
356.7  9.831748e-05  8.754611e-04  1.416659e-03
356.8  1.002663e-04  8.908462e-04  1.441395e-03
356.8  1.018634e-04  9.039560e-04  1.463932e-03
356.8  1.038130e-04  9.212386e-04  1.490365e-03
356.9  1.055265e-04  9.382154e-04  1.517681e-03
356.9  1.079849e-04  9.548785e-04  1.543993e-03
356.9  1.096209e-04  9.718719e-04  1.570012e-03
357.0  1.114886e-04  9.863405e-04  1.594972e-03
357.0  1.135911e-04  1.005938e-03  1.626022e-03
357.0  1.154910e-04  1.023167e-03  1.652698e-03
357.1  1.174999e-04  1.041561e-03  1.682496e-03
357.1  1.198647e-04  1.056893e-03  1.706834e-03
357.1  1.219519e-04  1.077233e-03  1.739987e-03
357.2  1.242093e-04  1.095963e-03  1.768932e-03
357.2  1.265911e-04  1.115246e-03  1.799619e-03
357.2  1.292061e-04  1.135735e-03  1.832278e-03
357.3  1.315112e-04  1.156932e-03  1.863365e-03
357.3  1.336290e-04  1.176622e-03  1.897009e-03
357.3  1.359954e-04  1.196583e-03  1.929438e-03
357.4  1.389526e-04  1.218546e-03  1.962134e-03
357.4  1.415370e-04  1.240134e-03  1.996833e-03
357.5  1.443086e-04  1.263871e-03  2.032588e-03
357.5  1.470325e-04  1.285526e-03  2.068370e-03
357.5  1.498961e-04  1.306928e-03  2.103429e-03
357.6  1.525434e-04  1.330369e-03  2.138888e-03
357.6  1.558904e-04  1.357620e-03  2.181351e-03
357.6  1.584748e-04  1.379144e-03  2.215689e-03
357.7  1.612617e-04  1.402589e-03  2.251870e-03
357.7  1.647944e-04  1.428386e-03  2.293080e-03
357.7  1.681261e-04  1.455931e-03  2.335117e-03
357.8  1.710373e-04  1.479927e-03  2.373040e-03
357.8  1.745239e-04  1.507182e-03  2.416225e-03
357.8  1.776531e-04  1.532357e-03  2.453888e-03
357.9  1.814973e-04  1.561049e-03  2.498980e-03
357.9  1.852631e-04  1.587475e-03  2.538911e-03
357.9  1.882850e-04  1.617331e-03  2.588410e-03
358.0  1.920355e-04  1.643986e-03  2.627553e-03
358.0  1.957401e-04  1.672868e-03  2.673008e-03
358.0  1.993051e-04  1.701939e-03  2.718825e-03
358.1  2.031799e-04  1.729467e-03  2.761516e-03
358.1  2.071347e-04  1.763249e-03  2.813848e-03
358.1  2.109636e-04  1.791849e-03  2.856346e-03
358.2  2.149321e-04  1.821158e-03  2.903541e-03
358.2  2.185753e-04  1.851724e-03  2.950183e-03
358.2  2.225285e-04  1.881390e-03  2.997314e-03
358.3  2.271660e-04  1.914133e-03  3.045240e-03
358.3  2.308093e-04  1.944956e-03  3.093328e-03
358.4  2.351047e-04  1.976738e-03  3.144109e-03
358.4  2.394630e-04  2.010116e-03  3.194205e-03
358.4  2.436647e-04  2.040438e-03  3.242289e-03
358.5  2.482563e-04  2.074894e-03  3.293635e-03
358.5  2.523814e-04  2.107515e-03  3.344288e-03
358.5  2.571125e-04  2.142038e-03  3.396717e-03
358.6  2.615322e-04  2.173730e-03  3.445626e-03
358.6  2.661237e-04  2.208443e-03  3.498418e-03
358.6  2.711188e-04  2.243393e-03  3.552588e-03
358.7  2.754772e-04  2.276963e-03  3.603768e-03
358.7  2.800687e-04  2.311932e-03  3.658006e-03
358.7  2.849242e-04  2.347008e-03  3.712177e-03
358.8  2.897644e-04  2.382055e-03  3.764115e-03
358.8  2.946352e-04  2.416388e-03  3.816183e-03
358.8  2.995383e-04  2.453867e-03  3.872134e-03
358.9  3.044397e-04  2.487486e-03  3.924331e-03
358.9  3.095438e-04  2.522960e-03  3.978010e-03
358.9  3.142596e-04  2.557969e-03  4.031097e-03
359.0  3.195969e-04  2.594393e-03  4.085304e-03
359.0  3.249189e-04  2.631623e-03  4.141976e-03
359.0  3.297130e-04  2.667999e-03  4.195166e-03
359.1  3.347235e-04  2.702464e-03  4.248678e-03
359.1  3.397662e-04  2.739752e-03  4.304267e-03
359.1  3.448703e-04  2.775227e-03  4.357946e-03
359.2  3.507507e-04  2.811507e-03  4.412085e-03
359.2  3.556538e-04  2.849178e-03  4.469120e-03
359.3  3.605722e-04  2.886171e-03  4.524413e-03
359.3  3.655980e-04  2.919572e-03  4.574015e-03
359.3  3.705148e-04  2.952449e-03  4.624107e-03
359.4  3.760223e-04  2.987584e-03  4.675912e-03
359.4  3.807689e-04  3.020916e-03  4.723708e-03
359.4  3.857793e-04  3.055060e-03  4.775413e-03
359.5  3.904168e-04  3.088059e-03  4.824785e-03
359.5  3.951633e-04  3.121582e-03  4.873665e-03
359.5  4.004514e-04  3.151103e-03  4.918723e-03
359.6  4.049033e-04  3.185556e-03  4.969347e-03
359.6  4.099904e-04  3.216566e-03  5.013785e-03
359.6  4.144407e-04  3.246903e-03  5.059209e-03
359.7  4.192315e-04  3.274662e-03  5.099830e-03
359.7  4.232936e-04  3.304083e-03  5.142133e-03
359.7  4.276503e-04  3.332703e-03  5.183414e-03
359.8  4.320376e-04  3.360866e-03  5.226270e-03
359.8  4.357729e-04  3.388071e-03  5.266433e-03
359.8  4.400359e-04  3.415424e-03  5.306102e-03
359.9  4.439721e-04  3.440690e-03  5.344354e-03
359.9  4.476733e-04  3.459993e-03  5.371819e-03
359.9  4.508961e-04  3.485921e-03  5.408203e-03
360.0  4.552035e-04  3.507638e-03  5.440335e-03
360.0  4.584246e-04  3.529708e-03  5.472965e-03
360.0  4.613495e-04  3.548461e-03  5.501415e-03
360.1  4.647715e-04  3.567758e-03  5.527436e-03
360.1  4.672775e-04  3.586952e-03  5.556250e-03
360.1  4.704970e-04  3.604392e-03  5.580788e-03
360.2  4.727851e-04  3.621638e-03  5.605525e-03
360.2  4.758802e-04  3.638846e-03  5.630128e-03
360.3  4.778722e-04  3.652969e-03  5.651771e-03
360.3  4.805162e-04  3.667473e-03  5.672854e-03
360.3  4.821982e-04  3.682946e-03  5.696537e-03
360.4  4.847485e-04  3.695926e-03  5.714562e-03
360.4  4.860730e-04  3.709897e-03  5.735976e-03
360.4  4.880326e-04  3.720618e-03  5.752289e-03
360.5  4.897130e-04  3.731783e-03  5.769688e-03
360.5  4.917202e-04  3.745228e-03  5.789587e-03
360.5  4.930753e-04  3.757971e-03  5.808239e-03
360.6  4.949106e-04  3.768396e-03  5.824256e-03
360.6  4.958146e-04  3.778820e-03  5.841557e-03
360.6  4.979308e-04  3.792918e-03  5.861688e-03
360.7  4.992843e-04  3.801802e-03  5.876585e-03
360.7  5.007944e-04  3.813870e-03  5.894217e-03
360.7  5.029259e-04  3.827226e-03  5.912244e-03
360.8  5.042641e-04  3.836660e-03  5.928161e-03
360.8  5.056958e-04  3.846719e-03  5.942076e-03
360.8  5.068790e-04  3.855930e-03  5.953954e-03
360.9  5.084641e-04  3.861391e-03  5.962733e-03
360.9  5.095997e-04  3.867878e-03  5.971023e-03
360.9  5.104390e-04  3.870793e-03  5.973689e-03
361.0  5.109209e-04  3.872783e-03  5.977338e-03
361.0  5.112784e-04  3.873707e-03  5.976355e-03
361.0  5.116956e-04  3.868381e-03  5.966454e-03
361.1  5.104357e-04  3.860764e-03  5.953169e-03
361.1  5.095318e-04  3.850341e-03  5.935869e-03
361.1  5.077561e-04  3.832895e-03  5.906597e-03
361.2  5.054987e-04  3.813908e-03  5.876207e-03
361.2  5.027730e-04  3.788586e-03  5.837754e-03
361.2  4.991008e-04  3.763042e-03  5.797267e-03
361.3  4.955818e-04  3.732771e-03  5.750922e-03
361.3  4.903381e-04  3.697165e-03  5.695798e-03
361.3  4.855287e-04  3.660890e-03  5.641097e-03
361.4  4.802527e-04  3.622074e-03  5.581728e-03
361.4  4.739977e-04  3.580277e-03  5.518610e-03
361.4  4.683166e-04  3.537108e-03  5.452662e-03
361.5  4.619373e-04  3.494950e-03  5.388886e-03
361.5  4.551360e-04  3.444809e-03  5.313989e-03
361.6  4.482733e-04  3.396225e-03  5.239556e-03
361.6  4.406018e-04  3.343626e-03  5.160419e-03
361.6  4.328368e-04  3.289568e-03  5.078584e-03
361.7  4.250565e-04  3.236444e-03  4.999938e-03
361.7  4.168556e-04  3.178875e-03  4.912119e-03
361.7  4.086071e-04  3.118839e-03  4.822158e-03
361.8  3.996912e-04  3.058779e-03  4.732691e-03
361.8  3.909455e-04  2.997110e-03  4.639016e-03
361.8  3.815937e-04  2.933732e-03  4.544648e-03
361.9  3.724123e-04  2.868937e-03  4.447157e-03
361.9  3.631065e-04  2.803974e-03  4.350091e-03
361.9  3.535828e-04  2.737319e-03  4.250395e-03
362.0  3.442464e-04  2.672814e-03  4.151755e-03
362.0  3.348470e-04  2.606520e-03  4.052716e-03
362.0  3.253862e-04  2.542039e-03  3.955587e-03
362.1  3.160942e-04  2.472026e-03  3.850134e-03
362.1  3.068513e-04  2.409044e-03  3.754552e-03
362.1  2.976699e-04  2.344377e-03  3.657782e-03
362.2  2.888306e-04  2.281441e-03  3.562495e-03
362.2  2.801616e-04  2.217216e-03  3.464806e-03
362.2  2.717428e-04  2.158020e-03  3.374717e-03
362.3  2.631368e-04  2.096289e-03  3.281402e-03
362.3  2.549972e-04  2.036842e-03  3.191311e-03
362.3  2.467963e-04  1.979081e-03  3.102407e-03
362.4  2.389530e-04  1.923142e-03  3.017580e-03
362.4  2.311557e-04  1.865746e-03  2.930777e-03
362.4  2.239491e-04  1.810674e-03  2.846049e-03
362.5  2.160138e-04  1.757776e-03  2.765893e-03
362.5  2.095223e-04  1.705771e-03  2.686064e-03
362.5  2.024723e-04  1.654524e-03  2.607684e-03
362.6  1.955773e-04  1.602795e-03  2.529367e-03
362.6  1.891964e-04  1.555816e-03  2.456416e-03
362.6  1.824410e-04  1.504090e-03  2.378821e-03
362.7  1.763564e-04  1.460426e-03  2.310049e-03
362.7  1.700384e-04  1.415877e-03  2.241110e-03
362.7  1.642943e-04  1.370599e-03  2.172956e-03
362.8  1.589860e-04  1.328061e-03  2.106450e-03
362.8  1.532436e-04  1.286834e-03  2.043135e-03
362.8  1.476560e-04  1.244739e-03  1.977715e-03
362.9  1.425657e-04  1.204150e-03  1.915286e-03
362.9  1.376625e-04  1.166287e-03  1.857166e-03
362.9  1.325109e-04  1.127639e-03  1.797370e-03
363.0  1.277950e-04  1.092438e-03  1.743198e-03
363.0  1.229702e-04  1.056135e-03  1.686265e-03
363.0  1.186732e-04  1.020366e-03  1.631006e-03
363.1  1.145634e-04  9.872593e-04  1.579695e-03
363.1  1.105320e-04  9.559050e-04  1.530655e-03
363.2  1.062863e-04  9.248192e-04  1.483245e-03
363.2  1.028448e-04  8.936977e-04  1.433498e-03
363.2  9.872058e-05  8.635513e-04  1.387794e-03
363.3  9.514692e-05  8.358973e-04  1.343318e-03
363.3  9.165823e-05  8.078868e-04  1.301060e-03
363.3  8.862974e-05  7.812301e-04  1.257758e-03
363.4  8.529118e-05  7.559544e-04  1.218469e-03
363.4  8.210178e-05  7.311944e-04  1.180440e-03
363.4  7.912502e-05  7.060668e-04  1.140015e-03
363.5  7.615151e-05  6.818184e-04  1.103159e-03
363.5  7.335894e-05  6.595658e-04  1.067463e-03
363.5  7.071350e-05  6.365335e-04  1.030918e-03
363.6  6.785146e-05  6.156736e-04  9.991186e-04
363.6  6.553169e-05  5.958896e-04  9.667227e-04
363.6  6.297101e-05  5.754827e-04  9.345984e-04
363.7  6.037950e-05  5.558404e-04  9.044269e-04
363.7  5.807320e-05  5.352841e-04  8.731454e-04
363.7  5.615997e-05  5.191691e-04  8.454777e-04
363.8  5.393229e-05  5.012462e-04  8.178321e-04
363.8  5.187911e-05  4.847862e-04  7.911129e-04
363.8  4.994546e-05  4.687415e-04  7.665357e-04
363.9  4.789436e-05  4.497536e-04  7.367816e-04
363.9  4.610711e-05  4.348046e-04  7.127193e-04
363.9  4.429824e-05  4.201814e-04  6.893838e-04
364.0  4.265538e-05  4.053603e-04  6.655710e-04
364.0  4.067694e-05  3.899195e-04  6.419709e-04
364.0  3.928348e-05  3.779215e-04  6.223262e-04
364.1  3.749640e-05  3.635894e-04  5.999405e-04
364.1  3.605596e-05  3.504501e-04  5.784273e-04
364.1  3.452085e-05  3.374297e-04  5.575059e-04
364.2  3.321592e-05  3.257316e-04  5.387977e-04
364.2  3.176404e-05  3.151347e-04  5.209533e-04
364.2  3.037945e-05  3.024137e-04  5.020782e-04
364.3  2.927524e-05  2.920472e-04  4.852877e-04
364.3  2.822519e-05  2.811649e-04  4.674644e-04
364.3  2.676805e-05  2.694140e-04  4.496890e-04
364.4  2.575441e-05  2.604051e-04  4.346064e-04
364.4  2.463964e-05  2.506681e-04  4.181099e-04
364.4  2.330761e-05  2.413609e-04  4.037368e-04
364.5  2.258087e-05  2.318010e-04  3.879982e-04
364.5  2.166666e-05  2.232664e-04  3.744897e-04
364.5  2.092935e-05  2.145221e-04  3.600933e-04
364.6  1.966506e-05  2.077509e-04  3.491523e-04
364.6  1.863236e-05  1.976976e-04  3.328878e-04
364.6  1.780395e-05  1.903510e-04  3.213067e-04
364.7  1.717916e-05  1.837440e-04  3.105219e-04
364.7  1.648286e-05  1.768751e-04  2.995000e-04
364.7  1.606104e-05  1.692330e-04  2.867084e-04
364.8  1.527243e-05  1.645438e-04  2.791018e-04
364.8  1.442666e-05  1.562462e-04  2.652751e-04
364.8  1.407087e-05  1.509119e-04  2.562204e-04
364.9  1.359386e-05  1.450753e-04  2.461236e-04
364.9  1.266975e-05  1.391373e-04  2.367963e-04
364.9  1.201309e-05  1.344949e-04  2.291204e-04
365.0  1.189005e-05  1.288044e-04  2.186355e-04
365.0  1.110249e-05  1.230052e-04  2.103787e-04
365.0  1.058393e-05  1.183437e-04  2.030932e-04
365.1  1.000881e-05  1.140804e-04  1.953055e-04
365.1  9.608728e-06  1.089674e-04  1.864147e-04
365.1  9.094303e-06  1.053727e-04  1.806007e-04
365.2  8.647659e-06  1.004137e-04  1.726415e-04
365.2  8.400414e-06  9.668984e-05  1.669696e-04
365.2  7.905546e-06  9.224234e-05  1.597292e-04
365.3  7.634185e-06  8.840849e-05  1.523566e-04
365.3  7.269694e-06  8.483116e-05  1.465580e-04
365.3  6.657911e-06  8.160998e-05  1.416766e-04
365.4  6.621664e-06  7.840240e-05  1.363598e-04
365.4  6.203844e-06  7.488769e-05  1.302450e-04
365.4  5.740613e-06  7.162490e-05  1.248600e-04
365.5  5.491893e-06  7.004460e-05  1.219592e-04
365.5  5.299354e-06  6.581016e-05  1.142673e-04
365.5  5.092845e-06  6.270972e-05  1.096137e-04
365.6  4.808157e-06  6.033958e-05  1.052208e-04
365.6  4.505454e-06  5.698708e-05  1.005008e-04
365.6  4.458157e-06  5.640835e-05  9.848160e-05
365.7  4.333638e-06  5.257601e-05  9.261817e-05
365.7  3.899442e-06  4.892272e-05  8.659952e-05
365.7  3.562113e-06  4.788966e-05  8.497435e-05
365.8  3.499972e-06  4.614808e-05  8.258678e-05
365.8  3.172308e-06  4.371786e-05  7.767861e-05
365.8  3.202938e-06  4.215968e-05  7.505353e-05
365.9  3.167449e-06  4.076062e-05  7.165178e-05
365.9  2.798454e-06  3.813340e-05  6.786366e-05
365.9  2.756762e-06  3.625265e-05  6.509536e-05
366.0  2.443957e-06  3.299092e-05  5.933656e-05
366.0  2.363158e-06  3.229352e-05  5.811878e-05
366.0  2.303624e-06  3.147914e-05  5.620967e-05
366.1  2.312780e-06  3.004174e-05  5.317712e-05
366.1  2.211551e-06  2.795804e-05  5.030433e-05
366.1  2.013587e-06  2.648702e-05  4.797540e-05
366.2  1.840767e-06  2.653512e-05  4.741383e-05
366.2  1.657453e-06  2.446100e-05  4.440042e-05
366.2  1.732461e-06  2.362884e-05  4.259069e-05
366.3  1.363886e-06  2.294545e-05  4.179777e-05
366.3  1.512042e-06  2.171135e-05  3.889313e-05
366.3  1.219431e-06  2.170409e-05  3.945356e-05
366.4  1.221743e-06  2.019936e-05  3.620706e-05
366.4  1.250343e-06  1.896130e-05  3.383576e-05
366.4  1.171096e-06  1.958199e-05  3.497267e-05
366.5  8.566219e-07  1.736144e-05  3.197540e-05
366.5  1.083630e-06  1.690395e-05  3.098063e-05
366.5  1.016176e-06  1.760295e-05  3.087936e-05
366.6  7.893386e-07  1.425285e-05  2.614412e-05
366.6  9.524160e-07  1.437416e-05  2.590379e-05
366.6  8.162805e-07  1.341219e-05  2.445756e-05
366.7  5.589950e-07  1.253060e-05  2.414944e-05
366.7  5.267541e-07  1.081201e-05  2.007974e-05
366.7  6.204214e-07  1.061670e-05  1.945066e-05
366.8  3.076775e-07  1.051590e-05  2.037997e-05
366.8  4.798322e-07  1.019691e-05  1.919874e-05
366.8  2.959251e-07  8.732923e-06  1.695642e-05
366.9  3.370239e-07  7.881171e-06  1.552271e-05
366.9  4.970747e-07  7.489498e-06  1.442265e-05
366.9  1.968684e-07  7.564479e-06  1.483631e-05
367.0  1.656348e-07  7.257507e-06  1.419294e-05
367.0  1.696487e-07  7.398897e-06  1.420406e-05
367.0  2.379695e-07  6.176866e-06  1.169581e-05
367.1  3.202875e-07  7.418373e-06  1.294375e-05
367.1  1.425647e-07  5.332340e-06  1.085679e-05
367.1  3.142325e-07  4.506953e-06  9.087550e-06
367.2  1.158481e-07  4.614185e-06  9.237563e-06
367.2  2.540060e-07  5.136190e-06  9.153537e-06
367.2  1.895322e-07  4.131959e-06  8.272736e-06
367.3  3.767922e-07  5.265057e-06  9.997515e-06
367.3  3.445881e-07  5.087566e-06  9.496864e-06
367.3  5.820132e-08  4.761497e-06  9.614294e-06
367.4  2.320528e-07  3.819219e-06  7.573493e-06
367.4  2.718024e-07  4.299220e-06  7.705429e-06
367.4  3.293353e-07  4.068565e-06  7.772094e-06
367.5  3.210842e-07  4.864753e-06  9.500379e-06
367.5  2.885132e-07  3.950863e-06  7.660590e-06
367.5  1.277000e-07  2.994774e-06  5.909040e-06
367.6  0.000000e+00  2.919116e-06  5.659611e-06
367.6  1.153375e-07  1.913360e-06  4.133151e-06
367.6  9.291303e-08  2.795146e-06  5.698374e-06
367.7  0.000000e+00  2.935563e-06  5.116963e-06
367.7  1.340685e-07  3.001121e-06  5.715121e-06
367.7  1.101794e-07  1.946412e-06  3.347933e-06
367.8  0.000000e+00  1.653255e-06  3.425523e-06
367.8  4.533324e-09  2.070591e-06  4.056568e-06
367.8  0.000000e+00  1.624448e-06  3.865316e-06
367.9  0.000000e+00  1.921625e-06  3.728726e-06
367.9  0.000000e+00  1.677976e-06  3.589659e-06
367.9  0.000000e+00  9.646439e-07  2.333314e-06
368.0  0.000000e+00  1.587530e-06  2.472017e-06
368.0  1.994244e-12  2.879468e-07  1.621676e-06
368.0  0.000000e+00  7.677430e-07  1.471436e-06
368.1  0.000000e+00  4.467171e-07  1.693140e-06
368.1  1.075567e-12  1.553001e-07  8.746281e-07
368.1  0.000000e+00  0.000000e+00  0.000000e+00
368.2  2.099134e-12  3.030918e-07  1.706970e-06
368.2  0.000000e+00  2.579701e-07  1.209755e-06
368.2  2.081800e-12  3.005890e-07  1.692875e-06
368.3  0.000000e+00  6.676219e-07  2.099383e-06
368.3  4.831163e-13  6.975668e-08  3.928598e-07
368.3  0.000000e+00  0.000000e+00  0.000000e+00
368.4  0.000000e+00  9.377490e-07  1.818550e-06
368.4  7.606390e-08  1.811657e-07  1.811657e-07
368.4  0.000000e+00  1.244397e-06  2.735920e-06
368.5  4.434425e-08  3.103033e-07  6.192079e-07
368.5  1.166411e-07  5.221899e-07  1.236769e-06
368.5  1.872007e-07  1.023201e-06  1.807653e-06
368.6  3.446977e-08  4.332218e-07  1.137303e-06
368.6  1.162745e-07  8.913445e-07  1.799019e-06
368.6  2.163938e-07  1.343128e-06  1.865559e-06
368.7  1.980555e-07  8.400197e-07  2.191230e-06
368.7  2.936520e-07  1.164996e-06  1.604723e-06
368.7  2.126975e-07  9.745143e-07  1.509683e-06
368.8  2.366695e-07  9.166906e-07  2.409676e-06
368.8  3.564737e-07  2.258726e-06  3.366343e-06
368.8  1.654323e-07  1.368688e-06  1.934108e-06
368.9  2.703421e-07  2.015869e-06  3.294553e-06
368.9  1.198293e-08  1.542982e-06  3.180696e-06
368.9  2.768946e-07  1.654463e-06  3.092964e-06
369.0  2.010452e-07  1.996940e-06  2.832126e-06
369.0  2.890826e-07  1.441567e-06  2.343224e-06
369.0  7.333003e-08  2.405595e-07  5.458280e-07
369.1  8.891728e-08  1.177408e-06  1.947920e-06
369.1  1.856463e-07  1.586588e-06  2.931571e-06
369.1  3.156377e-07  2.210212e-06  3.114808e-06
369.2  5.967430e-08  1.536214e-06  2.926268e-06
369.2  1.333555e-07  1.661012e-06  2.531127e-06
369.2  7.914700e-09  1.925361e-06  3.077857e-06
369.3  1.509664e-07  1.434289e-06  2.492343e-06
369.3  0.000000e+00  1.408110e-06  3.343589e-06
369.3  5.213198e-09  1.874021e-06  4.035376e-06
369.4  3.237037e-08  3.088227e-06  4.804125e-06
369.4  3.735159e-08  1.609034e-06  3.427741e-06
369.4  7.100113e-08  1.891338e-06  2.919928e-06
369.5  7.103014e-08  2.605045e-06  5.122849e-06
369.5  4.530082e-08  2.079111e-06  3.944420e-06
369.5  1.513279e-07  2.027289e-06  3.933208e-06
369.6  6.378994e-08  2.087238e-06  3.561704e-06
369.6  1.418540e-07  2.591179e-06  4.642846e-06
369.6  2.539389e-07  3.944461e-06  6.710526e-06
